,rental_id,rent,Unit Price ($/ft2),Discount Rate (γ),Balanced Price,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,NEW NEIGHBOR,borough,
471,8834,4800,4.174,0.9466046632,4.409351872,2,2,1150,3,6,30,0,0,0,1,0,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
474,5480,3695,3.695,0.7749206845,4.768229928,1,1,1000,4,14,89,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
478,3912,3700,4.625,0.7749206845,5.968352752,1,1,800,1,4,25,0,1,0,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
480,5000,14500,8.056,0.985779237,8.171764279,3,3,1800,2,31,22,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
482,5673,3535,5.036,0.7749206845,6.498229608,1,1,702,5,10,17,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
484,3937,4000,6.260,0.7749206845,8.077963375,1,1,639,5,8,37,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
491,420,2900,4.143,0.7749206845,5.346169261,1,1,700,3,4,30,0,0,0,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
492,3897,6080,5.021,0.9466046632,5.303844668,2,2,1211,5,31,17,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
496,6612,9350,5.500,0.9466046632,5.810239706,2,2,1700,2,14,85,0,0,0,1,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
497,1976,3510,4.454,0.7749206845,5.74809114,1,1,788,7,4,29,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
498,134,4506,3.974,0.8618439948,4.610515357,2,1,1134,2,20,85,1,1,1,0,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
503,1020,4995,5.501,0.9466046632,5.81140315,2,2,908,7,15,29,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
508,7025,7995,6.071,0.9660789048,6.283767303,3,2,1317,4,9,7,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
509,8964,3100,4.539,0.7749206845,5.857114806,1,1,683,1,4,30,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
514,2530,3900,3.545,0.9333084504,3.798802576,3,1,1100,1,6,96,0,0,0,0,0,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
516,4656,5500,6.111,0.7749206845,7.886111744,1,1,900,4,5,96,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
519,10056,2400,3.097,0.7749206845,3.996246655,1,1,775,2,2,95,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
523,6114,3200,4.776,0.7749206845,6.163365488,1,1,670,1,7,29,0,1,0,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
544,9475,4686,6.174,0.7749206845,7.96715479,1,1,759,43,7,8,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
557,4917,4750,5.582,0.7749206845,7.202890227,1,1,851,7,9,12,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
559,5280,2495,4.158,0.7749206845,5.366140582,1,1,600,3,6,76,1,0,1,0,0,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
560,10930,2150,3.583,0.7749206845,4.624129159,1,1,600,5,2,126,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
571,1315,15000,8.824,0.9466046632,9.32124017,2,2,1700,2,18,80,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
573,2629,2990,5.933,0.7749206845,7.655673414,1,1,504,6,4,113,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
580,4547,7500,5.000,0.9833575907,5.084620333,4,2,1500,3,4,55,0,0,0,0,1,0,1,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
598,3924,3800,4.750,0.7749206845,6.129659583,1,1,800,5,6,104,1,0,1,1,1,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
599,1850,9250,7.306,0.9466046632,7.718615149,2,2,1266,1,9,89,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
601,9756,5995,4.996,0.8618439948,5.796679403,2,1,1200,4,12,90,0,1,1,1,0,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
604,10700,4275,5.816,0.7749206845,7.505705612,1,1,735,4,36,47,1,1,1,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
612,3126,3800,4.524,0.7749206845,5.837771032,1,1,840,4,12,55,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
622,6887,2425,4.681,0.7819792921,5.986689454,0.5,1,518,7,2,116,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
624,6755,10495,6.775,0.9466046632,7.157516957,2,2,1549,4,7,115,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
625,9786,3500,5.000,0.7749206845,6.452273245,1,1,700,3,12,29,0,0,0,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
627,115,11538,7.492,0.9660789048,7.755275221,3,2,1540,1,6,89,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
628,2599,5900,4.069,0.9466046632,4.298484547,2,2,1450,4,16,39,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
629,319,4140,5.018,0.7749206845,6.475736057,1,1,825,5,11,17,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
635,6414,3595,4.651,0.7749206845,6.001532294,1,1,773,4,23,18,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
636,6225,6500,5.909,0.9466046632,6.242406296,2,2,1100,2,17,29,0,0,0,1,1,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
641,5060,3750,4.573,1,4.573170732,1,2,820,5,22,86,0,1,0,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
658,10170,6465,5.535,0.9466046632,5.847322494,2,2,1168,5,32,17,1,1,1,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
659,5466,2900,5.273,0.7819792921,6.74279655,0.5,1,550,3,21,27,0,1,1,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
661,2650,3705,5.316,0.7749206845,6.859590351,1,1,697,5,11,17,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
663,2464,3395,4.244,0.7749206845,5.476366917,1,1,800,3,14,76,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
670,8163,15900,9.994,0.9466046632,10.5574323,2,2,1591,2,37,56,0,0,1,0,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
672,1815,8750,6.162,0.9660789048,6.378331832,3,2,1420,7,5,27,0,0,0,1,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
676,6890,1895,4.738,0.7819792921,6.058344573,0.5,1,400,1,14,89,0,1,1,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
682,11010,3595,6.012,0.7819792921,7.687806757,0.5,1,598,4,3,7,1,0,0,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
685,8540,5250,4.375,0.8618439948,5.076324749,2,1,1200,3,3,88,0,1,1,1,1,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
688,8058,3645,6.075,0.7749206845,7.839511993,1,1,600,2,8,99,1,0,0,1,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
693,4372,4650,4.936,0.7749206845,6.370078682,1,1,942,1,4,25,0,0,0,1,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
694,8384,3800,3.800,0.9333084504,4.07153712,3,1,1000,5,2,116,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
698,10429,3500,5.051,0.7749206845,6.517447723,1,1,693,3,3,15,1,1,0,0,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
707,5162,8200,7.773,0.9466046632,8.210937628,2,2,1055,2,42,22,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
717,10925,3195,4.438,0.7749206845,5.726392505,1,1,720,2,9,103,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
727,2581,3645,5.408,0.7749206845,6.978794059,1,1,674,4,4,28,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
750,8727,2795,3.494,0.7749206845,4.50852593,1,1,800,6,4,106,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
752,2135,3600,3.000,0.9466046632,3.169221658,2,2,1200,2,10,105,0,0,1,0,0,1,1,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
768,2152,2499,3.570,0.8618439948,4.142280995,2,1,700,5,5,96,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
772,10979,4600,5.111,0.7749206845,6.595657095,1,1,900,5,4,12,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
773,612,8500,5.667,0.9660789048,5.865635445,3,2,1500,2,5,93,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
775,1943,3550,6.110,0.7749206845,7.884877804,1,1,581,5,7,37,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
780,9001,2200,3.259,0.7749206845,4.205926264,1,1,675,1,2,106,0,1,0,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
790,7672,3229,6.870,0.7819792921,8.785670971,0.5,1,470,4,7,19,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
798,3302,3184,4.575,0.7749206845,5.903459199,1,1,696,2,4,48,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
800,5351,10400,5.787,0.9660789048,5.990632292,3,2,1797,5,25,17,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
803,10360,3308,7.038,0.7819792921,9.000619254,0.5,1,470,4,18,19,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
809,1046,6995,6.412,0.9466046632,6.77320669,2,2,1091,2,14,92,0,1,0,1,0,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
820,9850,6725,6.587,0.7749206845,8.499811474,1,1,1021,5,18,37,1,1,0,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
825,4008,5600,5.338,0.9466046632,5.639542829,2,2,1049,5,30,17,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
827,1778,3285,5.606,0.7749206845,7.234033314,1,1,586,2,4,99,1,0,1,0,1,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
835,7547,3550,3.944,0.7749206845,5.090126671,1,1,900,2,6,89,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
843,11124,2100,5.250,0.7819792921,6.713732772,0.5,1,400,5,1,101,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
844,9798,7250,5.414,0.9660789048,5.604602685,3,2,1339,2,4,32,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
852,5581,9250,5.139,0.985779237,5.21302204,3,3,1800,4,9,106,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
859,10959,4056,4.409,0.8618439948,5.115421908,2,1,920,7,8,29,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
862,7757,8500,5.270,0.8618439948,6.114428889,2,1,1613,3,8,101,0,0,0,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
869,3796,3850,4.712,0.7749206845,6.08108984,1,1,817,2,4,85,1,1,0,0,1,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
872,3863,7650,6.194,0.9466046632,6.543737026,2,2,1235,4,20,11,1,0,0,1,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
873,4492,2790,6.627,0.7819792921,8.474749206,0.5,1,421,5,5,17,1,1,0,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
882,131,4000,4.000,0.9333084504,4.285828547,3,1,1000,5,5,96,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
885,10703,4195,3.227,0.9833575907,3.281535738,4,2,1300,4,2,91,0,0,0,0,1,0,1,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
889,2996,3400,4.250,0.8618439948,4.931286899,2,1,800,6,3,106,0,0,0,0,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
904,10894,3700,6.167,0.7749206845,7.957803669,1,1,600,5,9,37,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
906,1244,4000,5.714,0.9333084504,6.12261221,3,1,700,5,10,96,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
910,10080,7500,5.769,0.9660789048,5.971800792,3,2,1300,3,16,27,1,1,0,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
913,7922,3400,4.000,0.7749206845,5.161818596,1,1,850,3,7,87,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
914,1110,3715,6.286,0.7749206845,8.111741153,1,1,591,6,11,113,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
925,1888,5260,4.618,0.9466046632,4.878579432,2,2,1139,3,5,30,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
928,2784,2595,4.325,0.7749206845,5.581216357,1,1,600,2,4,116,0,0,0,0,0,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
933,4421,3995,6.783,0.7749206845,8.752744182,1,1,589,4,11,7,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
934,35,3875,5.934,0.7749206845,7.657751555,1,1,653,4,14,18,1,1,1,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
938,5393,12000,6.054,0.9660789048,6.267076512,3,2,1982,4,20,10,1,1,1,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
944,8897,3495,5.539,0.8618439948,6.426716775,2,1,631,3,1,102,0,1,0,1,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
946,4625,3805,5.451,0.7749206845,7.034641748,1,1,698,6,3,14,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
973,5998,2595,3.244,0.7749206845,4.185912268,1,1,800,3,2,93,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
979,5741,3395,7.162,0.7819792921,9.159382262,0.5,1,474,4,15,11,1,0,0,1,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
982,10506,3505,4.649,0.7749206845,5.998731492,1,1,754,5,4,17,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
988,6301,3700,5.649,0.7749206845,7.289591148,1,1,655,5,8,29,0,0,0,0,1,0,1,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
989,8912,6000,6.349,0.7749206845,8.193362851,1,1,945,5,7,84,0,0,1,1,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
995,5668,3025,5.874,0.7819792921,7.511434724,0.5,1,515,6,10,14,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
998,1,3500,4.118,0.7749206845,5.31363679,1,1,850,3,18,54,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1004,2481,6000,4.688,0.9466046632,4.95190884,2,2,1280,3,11,29,0,0,0,0,0,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1011,6005,3500,5.833,0.7749206845,7.52765212,1,1,600,2,81,114,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1013,4700,3000,5.703,0,#DIV/0!,1,0,526,4,4,45,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1020,2520,2700,5.794,0.7819792921,7.409392391,0.5,1,466,5,7,10,0,0,1,1,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1035,6135,3325,5.478,0.7749206845,7.068800178,1,1,607,3,9,15,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1039,3997,3392,4.411,0.7749206845,5.69209645,1,1,769,2,6,47,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1042,2492,3555,5.925,0.7749206845,7.645943796,1,1,600,2,5,99,1,1,0,1,1,0,1,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1043,3308,7800,4.105,0.9833575907,4.174740905,4,2,1900,5,9,91,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1062,1139,4000,4.577,0.7749206845,5.905970934,1,1,874,7,9,12,0,1,0,1,1,1,1,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1094,1887,9995,5.261,0.9906875344,5.309975278,4,3,1900,2,4,89,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1099,8821,14000,9.073,0.9466046632,9.585029857,2,2,1543,4,7,9,0,0,0,0,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1102,10740,4850,6.870,0.7749206845,8.865021315,1,1,706,4,8,9,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1105,9986,3060,5.942,0.7819792921,7.598343886,0.5,1,515,6,9,14,1,1,0,0,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1109,1161,3600,4.500,0.9333084504,4.821557116,3,1,800,1,6,96,0,1,0,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1114,9984,2775,8.114,0.7819792921,10.37627872,0.5,1,342,2,15,89,1,0,0,0,1,1,1,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1117,4254,2150,4.778,0.7819792921,6.109852046,0.5,1,450,3,1,106,0,0,1,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1121,193,6400,5.220,1,5.220228385,2,3,1226,3,15,15,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1128,8087,3100,5.636,0.7749206845,7.273471658,1,1,550,2,3,106,0,1,0,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1129,8231,3130,5.269,0.7749206845,6.799870457,1,1,594,4,15,18,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1138,8471,5200,4.557,0.9466046632,4.814476372,2,2,1141,1,14,30,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1146,9996,4350,6.017,0.7749206845,7.764146229,1,1,723,2,3,92,0,0,0,1,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1158,9216,2650,5.773,0.7819792921,7.383086148,0.5,1,459,4,5,18,1,0,0,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1167,7849,2855,5.923,0.7819792921,7.574671829,0.5,1,482,5,9,17,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1168,3412,2595,4.325,0.7749206845,5.581216357,1,1,600,1,5,116,0,0,1,0,0,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1173,1851,13800,8.108,0.985779237,8.22507495,3,3,1702,1,9,89,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1175,7550,3150,3.600,0.7749206845,4.645636737,1,1,875,4,3,86,0,1,0,1,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1180,10522,13250,7.677,0.985779237,7.787452673,3,3,1726,43,9,8,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1201,1146,3500,4.575,0.7749206845,5.904040878,1,1,765,4,14,19,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1202,6159,5000,5.464,0.9466046632,5.772717045,2,2,915,3,11,15,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1211,4838,5750,4.492,0.9466046632,4.745579305,2,2,1280,6,5,31,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1212,11044,4100,5.196,0.7749206845,6.705784615,1,1,789,7,12,9,0,0,0,0,1,0,1,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1220,7263,3825,4.781,0.7749206845,6.169986291,1,1,800,7,7,9,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1233,2539,3500,5.000,0.7749206845,6.452273245,1,1,700,2,2,86,0,0,0,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1238,758,3600,5.430,0.7749206845,7.00699357,1,1,663,5,8,37,1,1,1,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1244,9506,6700,5.186,1,5.185758514,2,3,1292,3,15,15,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1245,4458,4100,4.556,0.8618439948,5.285823865,2,1,900,4,15,91,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1255,4349,4000,5.944,0.7749206845,7.669864185,1,1,673,4,8,19,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1259,10498,4600,5.111,0.7749206845,6.595657095,1,1,900,3,17,78,0,1,1,1,1,0,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1273,2966,3400,4.474,0.7749206845,5.773086588,1,1,760,6,4,31,0,0,0,0,1,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1277,7079,3675,5.235,0.7749206845,6.755585236,1,1,702,2,12,85,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1280,10446,4000,5.222,0.7749206845,6.738666575,1,1,766,1,14,25,1,0,0,1,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1283,3896,3885,4.642,0.7749206845,5.989744697,1,1,837,5,4,17,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1290,9855,10650,7.762,0.9466046632,8.200245543,2,2,1372,4,15,47,1,0,0,1,1,1,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1292,819,7350,6.682,0.9466046632,7.058720965,2,2,1100,2,8,92,0,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1294,370,2700,3.857,0.7749206845,4.977467932,1,1,700,1,2,116,0,1,0,1,1,1,0,1,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
1305,4759,3120,5.436,0.7749206845,7.014317953,1,1,574,2,9,99,1,0,0,0,0,0,0,0,Upper West Side,Upper West,Manhattan,"40°47'18.5""N 73°58'31.5""W"
